category_id,category_name,press,title,reporter,date,link,timestamp,content,clean_title
102,사회,파이낸셜뉴스,"'대전 교제살인' 20대 남자, 피해자 빈소서 한 말…""남자 친군데요",서윤경,2025-07-31 12:36:09,https://n.news.naver.com/mnews/article/014/0005385329,2025-07-31 PM 01:24:08,"지난 30일 오전 11시45분께 대전 중구 한 지하차도 근처에서 전 연인을 살해한 혐의를 받는 20대 A씨가 도주 약 24시간 만에 긴급체포 됐다. 사진은 A씨가 도주에 이용한 렌터카 주변으로 폴리스라인이 처져 있는 모습. /사진=연합뉴스 [파이낸셜뉴스] 전 연인을 흉기로 살해한 뒤 도주한 20대 남성이 검거된 장소가 피해자의 빈소가 마련된 장례식장이었던 것으로 확인됐다. 범행 다음 날 빈소를 찾은 것으로 알려졌다. 31일 대전경찰청 등에 따르면 A씨는 전날 오전 피해자 B씨의 빈소가 차려진 한 장례식장 사무실을 찾아 피해자를 찾았다. 관계를 묻는 질문에 ""남자친구""라고 대답한 뒤 곧바로 자리를 떴다. 이날 오전 10시 39분께 경찰엔 ""교제 폭력 살인사건의 남자친구라는 사람이 장례식장을 방문했다""는 시민의 신고가 접수됐고 오전 11시 45분쯤에는 ""차량 안에서 어떤 사람이 구토를 하고 있다""는 신고도 들어왔다. 출동한 경찰은 대전 중구 산성동의 한 지하차도 인근에서 발견한 A씨를 살인 혐의로 긴급체포했다. 체포 당시 A씨는 차량 안에서 음독을 시도했고 의식은 있는 상태였던 것으로 알려졌다. 현재 A씨는 충북의 한 병원에서 치료를 받고 있다. 경찰은 의료진과 협의해 조사 및 이송 여부를 결정할 방침이다. A씨는 지난 29일 낮 12시 8분쯤 대전 서구 괴정동의 도로에서 전 연인인 30대 여성 B씨를 흉기로 찔러 살해한 혐의를 받고 있다. B씨는 심정지 상태로 병원에 이송됐지만 숨졌다. A씨는 범행 직후 현장에 흉기와 휴대전화를 버리고 도주했고 경찰은 인근 폐쇄회로(CC)TV를 분석해 A씨의 행적을 추적해 왔다. 경찰 관계자는 ""시민들의 신고가 용의자 검거에 큰 도움이 됐다""고 전했다. #장례식장 #긴급체포 #교제살인",대전 교제 살인 남자 피해자 빈소 남자 군데
102,사회,연합뉴스,"文측 '뇌물혐의' 재판에 의견서…""공소장에 혐의무관 내용",이도흔,2025-07-31 12:34:18,https://n.news.naver.com/mnews/article/001/0015541033,2025-07-31 PM 01:24:08,"""검찰 공소 기각돼야""…'공소장 일본주의' 원칙 위반 주장 도서 시상식 축사 나선 문재인 전 대통령 (서울=연합뉴스) 임화영 기자 = 문재인 전 대통령이 18일 서울 강남구 코엑스에서 열린 2025 서울국제도서전의 '2025 한국에서 가장 좋은 책 시상식'에서 축사하고 있다. 2025.6.18 hwayoung7@yna.co.kr (서울=연합뉴스) 이도흔 기자 = 전 사위 특혜채용 의혹과 관련해 뇌물수수 혐의로 재판받고 있는 문재인 전 대통령 측이 검찰 공소장에 혐의와 무관한 내용이 포함됐다는 취지의 의견서를 제출했다. 31일 법조계에 따르면 문 전 대통령 측은 서울중앙지법 형사합의21부(이현복 부장판사)에 지난 21일과 28일 세 차례에 걸쳐 검찰이 '공소장 일본주의'를 위반했다는 의견서를 제출했다. 공소장 일본주의는 재판부가 피고인의 유무죄에 대한 선입견을 갖지 않도록 공소장에 범죄사실과 직접 관련 있는 내용만 기재해야 한다는 원칙이다. 문 전 대통령 측은 의견서에 이상직 전 의원이 중소벤처기업진흥공단(중진공) 이사장으로 임명된 시기와 전 사위 서모씨가 타이이스타젯에 취직한 시점이 겹치지 않아 대가관계가 성립될 수 없다고 적은 것으로 알려졌다. 그러면서 이 전 의원에 대한 중진공 이사장 임명 과정 등 혐의와 관련 없는 내용을 검찰이 공소장에 상세히 담아 부적절하다는 취지로 주장했다고 한다. 문 전 대통령이 딸 부부를 경제적으로 지원했다는 내용 등 공소사실과 무관한 사안을 공소장에 적었다고도 주장했다. 문 전 대통령 측은 ""공소사실과 관련 없는 내용을 기재해 문 전 대통령에 대한 안 좋은 예단을 심어주고자 한 것""이라며 ""공소 기각 결정이 돼야 한다""고 주장했다. 앞서 검찰은 지난 4월 문 전 대통령에 대해 특정범죄 가중처벌법 위반(뇌물수수) 혐의를 적용해 기소했다. 이스타항공 창업주인 이 전 의원도 뇌물공여 및 업무상 배임 혐의로 함께 재판에 넘겨졌다. 검찰은 문 전 대통령의 사위였던 서씨가 항공사 타이이스타젯에서 받은 급여와 주거비 2억여원이 문 전 대통령에 대한 뇌물에 해당한다고 본다. 사건은 지난달 첫 준비기일을 마쳤고, 오는 9월 9일 2차 공판준비기일을 앞두고 있다. leedh@yna.co.kr",뇌물 혐의 재판 의견서 공소장 혐의 무관 내용
102,사회,MBC,"법원, 尹 체포영장 발부‥특검 이르면 내일 집행",강나림,2025-07-31 12:28:32,https://n.news.naver.com/mnews/article/214/0001439940,2025-07-31 PM 01:24:08,"[정오뉴스] ◀ 앵커 ▶ '김건희 국정농단' 특검이 윤석열 전 대통령에 대해 청구한 체포영장이 조금 전 발부됐습니다. 특검은 이르면 내일 서울구치소로 찾아가 체포영장을 집행할 계획입니다. 강나림 기자입니다. ◀ 리포트 ▶ 구속 상태에서 특검의 출석 요구에 불응하고 있는 윤석열 전 대통령에 대한 체포영장이 발부됐습니다. 법원은 조금 전 '김건희 국정농단' 특검이 청구한 체포영장을 발부했습니다. 윤 전 대통령은 명태균 공천개입 의혹과 관련해 조사를 받으라는 특검의 두 차례 출석 요구에 모두 응하지 않았습니다. 윤석열 전 대통령은 지난 10일 구속 이후 특검 조사에 한 번도 나오지 않고 있습니다. '내란' 특검의 출석 요구에 3번 불응하더니 어제와 그제 '김건희 국정농단' 특검의 출석 요구도 연이어 듣지 않았습니다. 윤 전 대통령 측은 실명 가능성 등 건강 문제를 이유로 조사 참석이 어려웠다고 밝혔습니다. 하지만, 정작 특검 측은 이런 사유를 전달받지 못했고 변호인 선임계조차 들어오지 않았다고 밝혔습니다. 이에 특검은 윤 전 대통령이 사실상 출석할 의사가 없다고 판단하고 어제 윤 전 대통령에 대한 체포영장을 법원에 청구했습니다. 영장을 발부받은 특검은 이르면 내일 윤 전 대통령이 수감된 서울구치소로 찾아가 체포영장을 집행할 것으로 보입니다. 교정당국이 윤 전 대통령을 데리고 나오면 영장을 직접 보여주고 실질적인 집행까지 하기 위해 특검보 등 특검 인력을 직접 투입할 방침입니다. MBC뉴스 강나림입니다. MBC 뉴스는 24시간 여러분의 제보를 기다립니다. ▷ 전화 02-784-4000 ▷ 이메일 mbcjebo@mbc.co.kr ▷ 카카오톡 @mbc제보",법원 체포영장 발부 특검 내일 집행
102,사회,헤럴드경제,강아지가 왜 식재료 냉장고에 있어?…부산 식당 ‘동물 학대’ 논란,최원혁,2025-07-31 12:24:08,https://n.news.naver.com/mnews/article/016/0002507865,2025-07-31 PM 01:24:08,"[온라인 커뮤니티] [헤럴드경제=최원혁 기자] 부산의 한 식당에서 살아 있는 강아지를 작동되고 있는 냉장고 안에 넣어둬 논란이다. 최근 한 온라인 커뮤니티에는 ‘식재료 냉장고에 들어가 있는 강아지’라는 제목의 글과 함께 사진이 올라왔다. 사진을 살펴보면 식당에서 흔히 쓰이는 식재료 냉장고 가장 아래 칸에 작은 방석이 놓여있고 그 위에 살아 있는 몰티즈 한마리가 앉아 있는 모습이 담겼다. 글쓴이 A씨는 “식재료가 있는 냉장고에 강아지를 넣어두고 그 식재료로 음식을 만들어 판매 중”이라며 “강아지가 추웠는지 떨고 있었다”고 설명했다. 그러면서 “밖이 훤히 보이는 냉장고 안에서 저랬다”며 “혹시나 하고 오늘 지나가면서 들여다보니 아직 냉장고 안 강아지 방석은 그대로였다”고 덧붙였다. 이에 동물권단체 케어는 “일시적으로 더위를 피하게 하려는 의도일지라도, 단 한 번이라도 잊으면 강아지가 저체온증과 호흡 곤란으로 조용히 사망할 수 있다”고 지적했다. 또 “동물과 식재료가 같은 공간에 있다는 사실만으로도 법률 위반 소지가 있다”며 식품 안전에도 중대한 문제가 있다고 밝혔다. 사진을 접한 누리꾼들은 ‘두 눈을 의심했다’, ‘동물 학대다’, ‘공기도 안 통하는데 식품 냉장고 안에 누가 생명체를 넣냐’, ‘비위생적이다’, ‘저러다 강아지 잡겠다’ 등 다양한 반응을 보였다.",강아지 재료 냉장고 부산 식당 동물 학대 논란
102,사회,오마이뉴스,"특검 출석 명태균 ""윤상현이 권성동·윤한홍 연락 보여줘","유지영, 이희훈",2025-07-31 12:23:07,https://n.news.naver.com/mnews/article/047/0002482941,2025-07-31 PM 01:24:08,"취재진 앞에서 영상 틀며 '공익제보' 강혜경씨 공격도... 박형준·홍준표 거론하며 연관성 부인 ▲ 공천개입 및 여론조사 조작 의혹을 받고 있는 명태균씨가 31일 오전 서울 종로구 김건희 특검 사무실에 소환되어 출석하고 있다. ⓒ 이희훈 윤석열·김건희 부부 공천개입 의혹의 핵심 인물인 명태균씨가 두 차례 거부 끝에 김건희 특검팀(민중기 특검)에 출석하며 이 사건 공익제보자이자 자신의 부하 직원이었던 강혜경씨를 공격했다. 명씨는 31일 오전 9시 50분 서울 종로구 김건희 특검 사무실에 출석하며 ""준비해온 게 있느냐""는 취재진의 질문에 ""준비한 건 없고 검찰에서 '황금폰'을 돌려받았는데 뭐 하나 보여주겠다""면서 손가방에서 휴대전화를 꺼내들었다. 명씨는 이어 강혜경씨가 등장하는 작년 국정감사 영상을 틀어보였다. 강씨는 2024년 10월 국정감사에 증인으로 출석해 ""김건희 여사가 (국회의원 재보궐선거 직전) '오빠 전화왔죠, 잘 될 거예요'라고 이야기하는 내용을 분명히 들었다""라면서 ""(그 오빠가) 저는 윤석열 대통령을 지칭한다고 생각한다""고 발언했다. 즉, 강씨의 주장에 따르면 당시 대통령이었던 윤석열씨가 명씨에게 직접 공천 개입과 관련해 확인 전화를 했다는 것이다. 명씨는 휴대폰을 거둬들이고서 ""작년 강혜경씨가 한 진술이 '황금폰'에도 없는데 어떻게 된 건가. 국정감사장에서 (강씨가) 오천만 대한민국 국민을 농락한 것이 아닌가""라고 말했다. 그러면서 명씨는 기자들을 향해 ""내가 '오빠한테 전화 왔죠. 잘 될 거예요' 녹음을 가져온 언론사에게 황금폰을 포렌식할 수 있는 기회를 드리겠다""라고 덧붙였다. 두 차례 출석 불응... ""변호사 일정 때문"" ▲ 공천개입 및 여론조사 조작 의혹을 받고 있는 명태균씨가 31일 오전 서울 종로구 김건희 특검 사무실에 소환되어 출석하고 있다. ⓒ 이희훈 명씨는 ""나는 박형준 (부산)시장을 아직도 모른다. 내 황금폰에는 박형준이라는 사람(번호가) 한 개도 없다""라면서 ""홍준표에게 현금을 받았다는 등 여태까지 주장한 것이 하나라도 사실이라는 증거를 가지고 오면 내가 그 황금폰, 언론사에게 포렌식 하게끔 드리겠다""고도 밝혔다. 이는 강혜경씨가 지난 16일 김건희 특검에 참고인으로 출석하면서 변호사를 통해 ""(명태균씨가 있던) 미래한국연구소가 실시한 비공표 여론조사에서 윤석열 22건, 홍준표 23건, 오세훈 18건, 박형준 7건 등 주요 정치인 관련 조사들이 포함돼있다""고 주장한 데 대한 반박이다. 또한 ""김영선 (전 국회의원) 공천에 관련해서 가장 잘 아는 사람이 (윤상현) 공천관리위원장이 아니겠나""라면서 ""오늘 들어가 보면 윤상현 의원이 (특검에) 뭐라고 진술했는지 상황을 파악할 수 있지 않겠나""라고 되물었다. '윤상현 의원이 고 장제원 의원(당시 대통령 당선인 비서실장)에게 (공천 관련) 전화 받았다고 했는데 사실이라 생각하나'는 취재진의 질문에는 ""윤상현 의원과 모 호텔에 있을 때 권성동·윤한홍 의원이 전화 온 거, 문자 온 거는 옆에서 들려주고 보여줘서 봤다""고 주장했다. 특검팀은 지난 8일 윤상현 의원, 김영선 전 의원 등 자택과 사무실 등에 대해 압수수색 영장을 집행하며 명씨가 주도한 각종 선거개입 의혹에 대한 강제수사에 착수했다. 명씨는 이날 ""내가 왜 추가로 기소가 안 됐을까, 나도 너무 궁금하다""면서 ""그래서 오늘과 내일 특검에서 진실이 뭔지 나도 확인해보고 싶다""고 말하기도 했다. 이어 ""이틀 간의 특검 조사가 끝나고 나면 윤석열 대통령에 대한 내 소회나 여러 가지를 말씀드릴 것""이라고도 말했다. 그는 제2창원국가 산단 후보지 지정 의혹이나 대우해양조선 하청노동자 파업 파괴 의혹에 대해서도 모두 부인했다. 특검에 피의자 신분으로 출석한 명씨는 오늘(31일)에 이어 내일(8월 1일)까지 이틀간 조사받을 예정이다. 특검이 지난 21일, 28일 출석을 요구했으나 그는 이에 응하지 않았다. 명씨는 ""재판하러 가는데 갑자기 전화가 와서 나와달라고 하니까""라면서 ""나 혼자라도 가려고 했는데 그러면 변호사는 왜 있나? 내가 변호사 입회 없이 갈까?""라고 되물었다. 그러면서 ""나야 백수라 재판 아니면 놀고 있지만 우리 변호사 일정 때문""이라고 덧붙였다. 특검은 최근 명씨가 지난 2022년 대선에서 윤석열 당시 국민의힘 대선 후보를 위해 불법 여론조사를 해준 대가로 김영선 전 국회의원 재·보궐선거 공천을 받을 수 있도록 영향력을 행사했다는 의혹을 수사하고 있다.",특검 출석 명태 윤상현 권성동 윤한 홍 연락
102,사회,문화일보,‘조사거부’ 尹 체포영장 발부… 특검은 명태균 첫 소환 조사,"최영서, 노수빈",2025-07-31 12:22:09,https://n.news.naver.com/mnews/article/021/0002726564,2025-07-31 PM 01:24:08,"尹 강제구인 절차 돌입 주목 특검, 尹부부 공천개입 추궁 국민의힘 공천 개입 및 여론조사 조작 의혹 등을 받고 있는 명태균 씨가 31일 오전 서울 종로구 김건희특검 사무실에 출두하면서 취재진의 질문에 답하고 있다. 뉴시스 법원이 31일 특검 출석 요구에 불응하고 있는 윤석열 전 대통령에 대한 체포영장을 발부했다. 윤 전 대통령 부인 김건희 여사 관련 의혹을 수사 중인 김건희특검(특별검사 민중기)은 영장 발부에 따라 윤 전 대통령이 수감된 서울구치소에 특검보·검사를 보내 강제 구인절차를 진행할 예정이다. 다만 교도관들이 윤 전 대통령에게 물리력을 행사하는 데 한계가 있어 실제 조사가 이뤄질지 불투명하다. 법조계에 따르면 서울중앙지법은 이날 오전 윤 전 대통령에 대한 체포영장을 발부했다. 전날 특검은 두 차례 소환에 불출석한 윤 전 대통령에 대해 체포 영장을 청구했다. 윤 전 대통령 측은 당뇨 악화, 간 수치 상승 등 건강상 이유로 조사받기 어렵다는 뜻을 전했다. 윤 전 대통령에 대해 조사 불응을 이유로 체포영장이 발부된 것은 특검 수사 개시 이후 처음이다. 이와 함께 특검은 이날 정치 브로커 명태균 씨를 소환해 윤 전 대통령 부부의 공천개입 의혹을 집중적으로 캐물었다. 명 씨는 윤 전 대통령 부부 관련 의혹을 밝힐 ‘키맨’인 데다 조사에 적극 협력하겠다는 뜻을 밝힌 만큼 그에 대한 조사로 이번 수사가 분수령을 넘을 가능성이 제기된다. 이날 오전 10시 명 씨는 뇌물 공여·정치자금법 위반 혐의 피의자 신분으로 출석했다. 명 씨는 특검 사무실이 있는 KT광화문웨스트빌딩에 출석하면서 “내가 알고 있는 것 그대로 이야기하겠다”고 말했다. 다만 그는 “(공천개입 대상 중 한 명인) 김상민 전 검사를 본 적도 없고, 박형준 부산시장도 모른다. 어떻게 돈을 받았겠느냐”며 관련 혐의를 부인했다. 특검은 이날부터 이틀간 진행되는 명 씨 소환조사에서 먼저 2022년 대선 경선 당시 윤 전 대통령에게 81차례에 걸쳐 3억7500만 원 상당의 여론조사 결과를 제공한 혐의를 집중 조사한다. 명 씨가 운영하던 미래한국연구소에서 진행된 이 여론조사를 통해 당시 경쟁상대였던 홍준표 전 대구시장보다 윤 전 대통령이 우세하게 나오도록 수치를 조작했다는 의혹이 제기됐다. 특검은 명 씨가 윤 전 대통령에게 김영선 전 의원 공천 등 각종 현안을 청탁할 목적으로 조작된 여론조사 결과를 무상제공한 것으로 의심하고 있다. 김 여사가 명 씨를 통해 22대 총선 공천에 개입했다는 의혹도 조사대상이다.",조사 거부 체포영장 발부 특검 명태 소환 조사
102,사회,연합뉴스,청주교도소서 복역 중이던 오송참사 현장 감리단장 사망(종합),"천경환, 이성민",2025-07-31 12:22:00,https://n.news.naver.com/mnews/article/001/0015541025,2025-07-31 PM 01:24:08,"지난 22일 극단선택 시도 후 병원 치료받다 숨져…유서 발견 법무부 ""대전지방교정청이 관리 문제 포함해 경위 조사 중"" 미호강 제방 [연합뉴스 자료사진] (청주=연합뉴스) 천경환 이성민 기자 = 14명의 목숨을 앗아간 오송 지하차도 침수 참사의 직접적 원인이 된 미호강 임시제방을 제대로 관리하지 않은 혐의(업무상과실치사 등)로 실형을 선고받고 복역 중이던 미호천교 확장공사 감리단장이 숨졌다. 31일 교정 당국 등에 따르면 감리단장 A(67)씨는 지난 22일 청주교도소에서 같은 방을 쓰던 수용자에 의해 의식이 저하된 상태로 발견됐다. 극단 선택을 시도했던 것으로 보이는 A씨는 충북대병원으로 옮겨져 치료받다가 이날 사망 판정을 받은 것으로 알려졌다. 법무부 관계자는 ""유서가 발견됐으며 현재 대전지방교정청에서 관리 문제를 포함해 사망 경위를 조사 중""이라고 말했다. A씨는 행정중심복합도시건설청이 발주한 미호천교 확장공사의 시공사가 공사 편의를 위해 기존에 있던 제방을 무단으로 철거하고 임시제방을 부실하게 조성·방치한 과정에서 관리·감독을 소홀히 해 인명 피해를 초래한 혐의로 구속기소 돼 재판을 받았다. 그는 1심과 2심에서 각각 징역 6년과 징역 4년을 선고받았고, 대법원에서 2심 판결이 확정됐다. 시공사 현장소장도 징역 6년 형이 확정돼 수감생활을 하고 있다. A씨는 지난해 4월 1심 공판 과정에서 최후 진술을 통해 ""고인들의 명복을 빌고 유족들에게 사죄드린다. 현장을 꼼꼼히 챙기지 못한 과실로 인명피해가 발생했다. 회개하고 반성하면서 사죄드리겠다""고 말했다. 오송참사는 집중호우가 쏟아진 2023년 7월 15일 청주시 오송읍 궁평2지하차도 인근 미호강 제방이 터지면서 유입된 하천수로 당시 지하차도를 지나던 시내버스 등 차량 17대가 침수돼 14명이 숨진 사고다. 검찰은 참사와 관련해 충북도·청주시·금강유역환경청 공무원, 경찰관 등 43명을 재판에 넘겼고 현재까지 4명의 형이 확정됐다. 국회는 오송참사의 진상 규명과 재발 방지 대책 마련 등을 위한 국정조사를 예고한 상태다. kw@yna.co.kr chase_arete@yna.co.kr",청주교도소 복역 중 오송 참사 현장 감리 단장 사망 종합
102,사회,SBS,이상민 전 장관 구속심사…명태균 소환 조사,권민규,2025-07-31 12:18:23,https://n.news.naver.com/mnews/article/055/0001280168,2025-07-31 PM 01:24:08,"<앵커> 비상계엄 당시 '언론사 단전·단수'를 지시했다는 의혹으로 수사를 받는 이상민 전 행정안전부 장관에 대한 구속심사가 오늘(31일) 열립니다. 특검 사무실에 나가있는 취재기자를 연결하겠습니다. 권민규 기자, 이 전 장관에 대한 구속심사가 언제 열립니까? <기자> 이상민 전 행정안전부 장관에 대한 구속 전 피의자 심문은 오늘 오후 2시 서울중앙지법에서 열립니다. 앞서 내란특검팀은 이 전 장관에게 내란 중요임무 종사 혐의와 직권남용, 위증 등의 혐의를 적용해 구속영장을 청구했습니다. 내란 중요임무 종사 혐의로 국무위원에게 구속영장이 청구된 건 김용현 전 국방장관에 이어 두 번째입니다. 이 전 장관은 비상계엄 당일 언론사 단전·단수 지시를 내리는 등 내란에 가담한 혐의를 받습니다. 이 전 장관은 관련 혐의를 부인하는 걸로 알려졌는데, 구속 여부는 이르면 오늘 밤에 결정될 걸로 보입니다. 또 내란특검은 ""계엄 해제 표결 방해 의혹과 관련해 우원식 국회의장에게 참고인 조사를 요청했다""며 ""조사 시기와 방식을 논의 중에 있다""고 밝혔습니다. <앵커> 김건희 특검은 공천개입 의혹과 관련해서 소환 조사를 이어가고 있죠? <기자> 네, 그렇습니다. 김건희 특검은 윤 전 대통령 부부의 공천개입 의혹과 관련해 조금 전인 오전 10시 정치브로커 '명태균' 씨를 소환했습니다. 명 씨는 지난 2022년 재보궐 선거를 윤 전 대통령 부부에게 여론조사를 무상으로 제공하는 대가로 김영선 전 의원의 공천을 부탁했다는 의혹을 받고 있습니다. 이런 가운데 건진법사 전성배 씨를 통해 김 여사에게 고가의 목걸이 등을 전달하고 통일교 현안을 청탁한 혐의를 받는 통일교 전 세계본부장 윤 모 씨가 구속됐습니다. 법원은 윤 모 씨가 증거 인멸과 도주 우려가 있다며 구속영장 발부 이유를 밝혔습니다. <앵커> 그리고 채상병 특검 상황은 어떻습니까? <기자> 네, 채상병 특검은 이시원 전 대통령실 공직기강비서관을 피의자 신분으로 불러 조사하고 있습니다. 이 전 비서관은 채상병 사건 초동조사 기록을 경찰로부터 회수하는 데 관여하는 등 수사 외압을 행사한 혐의를 받습니다. [이시원/전 공직기강비서관 : (수사기록 회수는 윤 전 대통령이 지시한 건가요?) 성실히 조사 잘 받겠습니다.] 한편 채상병 특검은 앞서 임기훈 전 대통령실 국방비서관을 비공개 소환해, 2023년 7월 31일 회의에서 '채상병 사건을 보고받은 윤 전 대통령이 화를 냈고, 이종섭 전 국방장관에게 전화해 질책했다'는 진술을 확보하는 등 수사 외압 의혹 규명에 속도를 내고 있습니다. (현장진행 : 편찬형, 영상편집 : 이상민)",이상민 장관 구속 심사 명태 소환 조사
102,사회,SBS,[단독] 취준생 상대로 '성적인 협박'…서울교통공사 직원 구속 송치,김보미,2025-07-31 12:16:19,https://n.news.naver.com/mnews/article/055/0001280166,2025-07-31 PM 01:24:08,"취업 정보를 미끼로 취업준비생들에게 성적인 협박을 하는 등 부적절한 요구를 한 서울교통공사 직원이 구속 상태로 검찰에 넘겨졌습니다. 경기 의왕경찰서는 지난 25일 서울교통공사 동작승무사업소 직원 A 씨를 성폭력처벌법 위반과 협박 혐의 등으로 구속 송치했다고 오늘(31일) 밝혔습니다. 앞서 A 씨는 인터넷 블로그와 유튜브를 운영하며 취업준비생을 상대로 시험 족보와 기출문제를 주는 대신 개인정보를 요구한 것으로 드러났습니다. 특히 이 과정에서 무료로 취업 정보를 주는 대신 ""영상 통화를 하며 속옷만 입은 상태로 물을 맞아라"", ""무릎을 꿇어라""는 등의 부적절한 요구를 한 것으로 파악됐습니다. 지난 4월 초 A 씨에게 성적인 협박을 당한 취업준비생 2명이 경찰에 고소장을 제출하며 수사는 시작됐습니다. 이후 지난 4월 28일 경찰이 서울교통공사 동작승무사업소와 A 씨의 주거지를 압수수색하는 등 수사를 이어가는 과정에서 이후 비슷한 피해를 본 취업준비생이 있는 걸로 파악됐고, 피해자는 3명으로 늘어났습니다. 수원지방법원 안양지원은 지난 23일 ""증거 인멸과 도주 우려가 있다""며 A씨에 대한 구속영장을 발부했습니다. 서울교통공사는 A 씨를 직위해제하고 조사를 이어가고 있습니다. (사진=경기남부경찰청 제공, 연합뉴스)",취준생 상대로 성적 협박 서울 교통 공사 직원 구속 송치
102,사회,SBS,[12뉴스] 오늘의 주요뉴스,,2025-07-31 12:09:22,https://n.news.naver.com/mnews/article/055/0001280161,2025-07-31 PM 01:24:08,1. 미국이 우리나라에 15%의 상호관세를 적용하는 내용의 무역 협상이 타결됐습니다. 우리나라가 미국에 3천500억 달러를 투자하고 천억 달러의 에너지를 도입하되 쌀과 소고기 개방은 포함되지 않았습니다. 2. 한미 협상 타결과 함께 트럼프 대통령이 2주 안에 백악관에서 한미 정상회담을 가질 것이라고 밝혔습니다. 이 대통령은 한미 산업협력이 더욱 강화되고 한미 동맹도 확고해질 계기가 될 것이라고 말했습니다. 3. 비상계엄 때 언론사 단전단수 지시 의혹을 받고 있는 이상민 전 장관의 구속 전 피의자 심문이 오늘(31일) 열립니다. 김건희 특검은 윤 전 대통령 부부의 공천개입 의혹과 관련해 명태균 씨를 소환해 조사하고 있습니다. 4. 서울이 이달 들어 오늘 새벽까지 모두 22일의 열대야가 나타나 117년 관측 사상 역대 최고 기록을 세웠습니다. 오늘도 낮 최고 기온이 37도에 이르는 등 전국적인 폭염은 계속되겠습니다.,뉴스 뉴스
